Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_20_999.jpg;0;0;0.7002568;3.437511;110.3156;91.89156;358.5122;12.29823;0.006137927
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_065.jpg;0;0;0.9010856;3.312948;110.5015;91.9323;358.1594;12.31233;0.01305586
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_132.jpg;0;0;1;3.163527;110.6842;91.97232;358.0135;12.28461;0.006512337
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_199.jpg;0;0;1;3.042696;110.8747;92.03218;357.0575;9.986382;0.2630838
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_266.jpg;0;0;1;1.433693;110.891;92.06479;354.9319;5.109924;359.6694
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_332.jpg;0;0;1;0.7107964;110.8935;92.07664;353.0036;4.54879;359.1085
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_399.jpg;0;0;1;0.5190055;110.8919;92.08253;350.8355;4.49839;358.5217
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_466.jpg;0;0;1;0.4078657;110.8888;92.08811;349.5423;4.751083;358.4634
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_532.jpg;0;0;1;0.2272651;110.8853;92.09567;348.6635;5.131165;358.7838
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_599.jpg;0;0;1;0.1258712;110.8841;92.10101;348.1288;5.287575;359.2354
/home/karun/shadow/udacity/RoboND-Rover-Project/custom/IMG/robocam_2017_05_29_17_19_21_666.jpg;0;0;1;0.0731212;110.884;92.10309;348.1795;5.374313;359.6267
